CUST_ORG,BUS_CAT_CL,BUS_CAT_DS,OCCPNT_TYP,SRCDATA_ID,NAME,DESCRIPTN,ADDRESS,ALIAS_ADDR,ST_ADDRESS,POSTAL_CD,LOCALITY,CONT_PHONE,CONT_EMAIL,CONT_FAX,WEBSITE,IMAGE_URL,LATITUDE,LONGITUDE,KEYWORDS,DT_UPDATE,GEOCD_IND,FACEBOOK,PRODUCT_ID,PROD_GRP,TRSM_AREA,TWITTER,SHAPE,SEQ_ID,X,Y
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1294,Arlo's Honey Farm,Farms & Orchards ;,"4329 Bedford Ln, Kelowna, BC",4329 Bedford Ln,4329 Bedford Ln,V1W3C5,Kelowna,,,,,,49.826639,-119.445769,,20181201072716,,https://www.facebook.com/pages/Arlos-Honey-Farm/415095278530010,4556997,Activity / Attraction,Thompson Okanagan,http://twitter.com/arloshoneyfarm,,1325,1471022.0089999996,556323.7550000018
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1295,Armstrong Spallumcheen Visitor Centre,Visitor Services ;,"3550 Bridge St, Armstrong, BC",3550 Bridge St,3550 Bridge St,V0E1B0,Armstrong,,,,www.aschamber.com,,50.448149,-119.196931,,20181201072717,,http://www.facebook.com/armstrong100,4547908,Activity / Attraction,Thompson Okanagan,http://twitter.com/astrongchamber,,3305,1482216.4300000006,626834.0979999974
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1296,Armstrong/Spallumcheen Museum and Art Gallery,Museums ;,"3415 Pleasant Valley Rd, Armstrong, BC","3415 Pleasant Valley Rd, Armstrong, BC",3415 Pleasant Valley Rd,V0E1B0,Armstrong,,,,www.ArmstrongSpallMuseumArt.com,,50.4477589,-119.1964358,Art Galleries ; Artists ; ,20181201072718,, ,4578541,Activity / Attraction,Thompson Okanagan, ,,3013,1482255.5889999992,626794.2560000066
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1297,Arrowleaf Cellars,Wineries ;,"1574 Camp Rd, Lake Country, BC",1574 Camp Rd,1574 Camp Rd,V4V1K1,Lake Country,,,,www.arrowleafcellars.com,,50.044433999999995,-119.43845400000001,,20181201072716,,https://www.facebook.com/arrowleafcellars,4547811,Activity / Attraction,Thompson Okanagan,https://twitter.com/ArrowleafWine,,1353,1469304.2320000008,580491.4870000016
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1298,Arrowsmith Golf & Country Club,Golf - Golf Courses ;,"2250 Fowler Rd, Qualicum Beach, BC",2250 Fowler Rd,2250 Fowler Rd,V9K2A5,Qualicum Beach,,,,golfarrowsmith.com,,49.36922,-124.568345,Golf - Golf Driving Ranges ; ,20181201072717,,http://www.facebook.com/Arrowsmithgolf,4547323,Golf Courses,Vancouver Island,http://twitter.com/@Arrowsmithgolf,,3421,1104054.766,484705.9600000037
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1299,Ashcroft Museum,Museums ;,"402 Brink St, Ashcroft, BC","402 Brink St, Ashcroft, BC",402 Brink St,V0K1A0,Ashcroft,,,,www.village.ashcroft.bc.ca,,50.7183517,-121.2825216,Historic & Heritage Sites ; ,20181201072716,, ,4542555,Activity / Attraction,Thompson Okanagan, ,,2647,1332649.8289999997,644810.4189999932
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1300,Averill Creek Vineyard,Wineries ;,"6552 North Rd, Duncan, BC",6552 North Rd,6552 North Rd,V9L6K9,Duncan,,,,www.averillcreek.ca,,48.8065808,-123.759613,Farms & Orchards ; ,20181201072718,,https://www.facebook.com/#!/AverillCreekVineyard,4548474,Activity / Attraction,Vancouver Island,http://twitter.com/#!/averillcreek,,3519,1164796.1119999997,423762.649000003
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1301,Avid Sportfishing,Fishing - Saltwater ;,"360 Mountain Ash Drive, Haida Gwaii/Queen Charlotte Islands, BC",360 Mountain Ash Drive,360 Mountain Ash Drive,V0T1T0,Haida Gwaii/Queen Charlotte Islands,,,,www.avidsportfishing.ca,,53.1897229,-131.7767877,Wildlife Viewing - Other ; ,20181201072716,,http://www.facebook.com/avidsportfishing,4589959,Activity / Attraction,Northern British Columbia,http://www.twitter.com/avidfishing,,1871,615258.3350000008,924898.4239999996
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1302,Babine Mountains Provincial Park,Parks - Provincial ;,"3 Km East Of Smithers, Smithers, BC","4th Fl, 2975 Jutland Rd",3 Km East Of Smithers,V0J2N7,Smithers,,,,www.bcparks.ca,,54.8971442,-126.9181824,,20181201072716,,http://www.facebook.com/YourBCParks,4551775,Activity / Attraction,Northern British Columbia, ,,2653,941253.1229999998,1100129.4140000008
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1303,Baccata Ridge Winery,Wineries ;,"68 McManus Rd, Grindrod, BC",68 McManus Rd,68 McManus Rd,V0E1Y0,Grindrod,,,,http://baccataridgewinery.com/,,50.6172714,-119.1102707,,20181201072716,, ,4583533,Activity / Attraction,Thompson Okanagan, ,,1381,1486510.6659999988,646163.2709999997
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1304,Backcountry Brewing,"Breweries, Distilleries & Cideries ;","1201 Commercial Way, Squamish, BC",1201 Commercial Way,1201 Commercial Way,V8B0V1,Squamish,,,,https://www.backcountrybrewing.com/,,49.7238306,-123.154082,Culinary Tours ; Wine Tours ; Biking - Mountain Biking ; ,20181201072717,,https://www.facebook.com/backcountrybrewing/,4609776,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/Backcountry604,,2931,1205219.619000001,527197.3180000037
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1305,Backroads Whistler - River of Golden Dreams & Boat Rentals,Kayaking & Canoeing - River ;,"3375 Lakeside Road, Whistler, BC",Po Box 643,3375 Lakeside Road,V0N1B3,Whistler,,,,www.RiverOfGoldenDreams.com,,50.1074683,-122.9790956,Kayaking & Canoeing - Lake ; Cruises & Boat Tours ; Wildlife Viewing - Bear Watching ; ,20181201072718,,https://www.facebook.com/pages/Backroads-Whistler/298909966839349,4570068,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/BackroadsWhstlr,,3643,1216010.3120000008,570348.0539999995
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1306,Backyard Vineyards,Wineries ;,"3033 232nd St, Langley, BC",3033 232nd St,3033 232nd St,V2Z3A8,Langley,,,,www.neckofthewoods.ca,,49.057471,-122.58170000000001,Wine Tours ; ,20181201072716,,http://www.facebook.com/BackyardVineyards,4567302,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/BackyardWines,,1365,1250039.2329999998,455055.2990000006
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1307,Baillie-Grohman Estate Winery,Wineries ;,"1140 - 27th Ave S, Creston, BC",1140 - 27th Ave S,1140 - 27th Ave S,V0B1G1,Creston,,,,www.bailliegrohman.com,,49.0785361,-116.4916443,,20181201072717,,https://www.facebook.com/BaillieGrohman,4572555,Activity / Attraction,Kootenay Rockies,https://twitter.com/bailliegrohman,,2813,1693376.9199999995,497992.5879999995
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1308,Baldy Mountain Resort,Skiing & Snowboarding ;,"2680 Mt Baldy Rd, Oliver, BC","2680 Mt Baldy Rd, Oliver, BC",2680 Mt Baldy Rd,V0H1T0,Oliver,,,,www.skibaldy.com,,49.1529697,-119.2365074,Backcountry Skiing ; Cross Country Skiing ; Snowshoeing ; ,20181201072717,,https://www.facebook.com/skibaldy,4547019,Skiing & Snowboarding,Thompson Okanagan, ,,2293,1493158.5659999994,483202.098000003
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1309,Bard on the Beach Shakespeare Festival,Theatre & Performing Arts ;,"1695 Whyte Ave, Vancouver, BC",162 West 1st Avenue,1695 Whyte Ave,V6J3J9,Vancouver,,,,www.bardonthebeach.org,,49.2760648,-123.14219,,20181201072716,,http://www.facebook.com/bardonthebeach,4542602,Activity / Attraction,Vancouver Coast and Mountains,http://twitter.com/bardonthebeach,,1281,1208085.3000000007,477502.85900000203
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1310,Barkerville Historic Town,Historic & Heritage Sites ;,"14301 Hwy 26, Barkerville, BC","14301 Hwy 26, Barkerville, BC",14301 Hwy 26,V0K1B0,Barkerville,,,,www.barkerville.ca,,53.0835745,-121.5110051,Mining ; Museums ; Theatre & Performing Arts ; ,20181201072718,,http://www.facebook.com/barkervillebc,4546916,Activity / Attraction,Cariboo Chilcotin Coast,http://twitter.com/barkervillebc,,3541,1299854.937999999,906859.5180000057
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1311,Barriere Tourist/Visitor Info Booth,Visitor Services ;,"4629 Barriere Town Road, Barriere, BC","4629 Barriere Town Road, Barriere, BC",4629 Barriere Town Road,V0E1E0,Barriere,,,,www.barrierechamberofcommerce.com,,51.183932999999996,-120.1239586,,20181201072717,,http://www.facebook.com/barrierechamber,4552694,Activity / Attraction,Thompson Okanagan, ,,2743,1409877.38,702590.1740000062
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1312,Bartier Bros. Wines,Wineries ;,"4821 Ryegrass Road, Oliver, BC",4821 Ryegrass Road,4821 Ryegrass Road,V0H1T0,Oliver,,,,http://www.bartierbros.com/,,49.1351699,-119.568021,,20181201072717,,https://www.facebook.com/bartierbros,4601479,Activity / Attraction,Thompson Okanagan,https://twitter.com/bartierbros,,2713,1469234.0150000006,478979.85100000165
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1313,Base Camp Adventure Rentals,RV rentals ;,"611 David Street, Victoria, BC",611 David Street,611 David Street,V8T2C9,Victoria,,,,basecampadv.com,,48.4384454,-123.3694723,Activity Zones - Outdoor ; ,20181201072717,, ,4611295,Transportation,Vancouver Island, ,,2331,1194999.5120000006,383915.30599999893
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1314,Bayshore Bicycle Rentals,Cycling ;,"745 Denman St, Vancouver, BC",745 Denman Street,745 Denman St,V6G2L6,Vancouver,,,,www.BayshoreBikeRentals.ca,,49.292024999999995,-123.1348778,,20181201072716,, ,4546818,Activity / Attraction,Vancouver Coast and Mountains, ,,2217,1208545.6760000011,479296.3499999959
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1315,BC Boat Rentals,Power Boating & Jet Boating ;,"1142 Blue Heron Cres, Port Coquitlam, BC",1142 Blue Heron Crescent,1142 Blue Heron Cres,V3B1X1,Port Coquitlam,,,,www.bcboatrentals.ca,,49.2635759,-122.7078438,Cruises & Boat Tours ; Sightseeing Tours ; Surfing & Water Sports ; ,20181201072716,,https://www.facebook.com/bcboatrentals,4578004,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/bcboatrentals,,1915,1239754.5,477490.34899999946
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1316,BC Farm Museum,Museums ;,"9131 King St, Fort Langley, BC","9131 King St, Fort Langley, BC",9131 King St,V1M2R6,Fort Langley,,,,,,49.168126,-122.575204,Historic & Heritage Sites ; ,20181201072716,,https://www.facebook.com/bcfma,4545789,Activity / Attraction,Vancouver Coast and Mountains,http://twitter.com/@FarmBC,,2577,1249919.578999999,467356.15400000196
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1317,BC Ferries,Transportation - Ferries ;,"1321 Blanshard St, Victoria, BC",1010 Canada Pl,1321 Blanshard St,V8W0B7,Victoria,,,,www.bcferries.com,,48.4235535,-123.3532096,Sightseeing Tours ; Wildlife Viewing - Bear Watching ; Wildlife Viewing - Whale Watching ; ,20181201072718,,https://www.facebook.com/pages/BC-Ferries/119019564797374,4546657,Transportation,Vancouver Island,http://twitter.com/@bcferries,,3031,1196266.2660000005,382308.92999999877
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1318,BC Grand Tours,Sightseeing Tours ;,"18983 - 72 Avenue, Surrey, BC",18983 - 72 Avenue,18983 - 72 Avenue,V4N1A5,Surrey,,,,www.bcgrandtours.com,,49.1346479,-122.6972696,,20181201072716,,https://www.facebook.com/pages/BC-Grand-Tours/479717038830175,4590695,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/bcgrandtours,,2115,1241192.0519999987,463217.7559999954
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1319,BC Sports Hall of Fame,Museums ;,"777 Pacific Blvd, Vancouver, BC",777 Pacific Blvd,777 Pacific Blvd,V6B4Y8,Vancouver,,,,www.bcsportshalloffame.com,,49.2774438,-123.1123477,Walking Tours ; ,20181201072718,,http://www.facebook.com/bcsportshall,4577828,Activity / Attraction,Vancouver Coast and Mountains,http://twitter.com/bcsportshall,,3185,1210250.7559999982,477744.12599999923
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1320,BC Vintage Truck Museum,Museums ;,"6022 - 176th Street, Surrey, BC",6022 - 176th Street,6022 - 176th Street,V3S4E7,Surrey,,,,bcvintagetruckmuseum.org,,49.1123679,-122.734452,,20181201072716,, ,4608268,Activity / Attraction,Vancouver Coast and Mountains, ,,1749,1238592.7610000006,460619.37200000044
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1321,BC Water Bikes,Sightseeing Tours ;,"Next To Public Boat Launch, Vancouver, BC",226 East 4th Ave,Next To Public Boat Launch,V6J3J9,Vancouver,,,,www.bcwaterbikes.ca/,,49.2768768,-123.1405807,Surfing & Water Sports ; Biking - Cycling ; ,20181201072717,,https://www.facebook.com/bcwaterbikes,4597893,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/bcwaterbikes,,2871,1208198.771,477597.733
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1322,BC Whale Tours,Wildlife Viewing - Whale Watching ;,"1234 Wharf St, Victoria, BC",110-174 Wilson St,1234 Wharf St,V8W3H9,Victoria,,,,bcwhalewatchingtours.com,,48.4260765,-123.3711062,Sightseeing Tours ; Wildlife Viewing - Other ; ,20181201072716,,https://www.facebook.com/pages/BC-Whale-Tours/239079722815712,4588338,Activity / Attraction,Vancouver Island,https://twitter.com/WhaleSightings,,2191,1194929.4049999984,382539.24900000263
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1323,BC Wine Information Centre,Wineries ;,"101 - 553 Vees Drive, Penticton, BC",101 - 553 Vees Drive,101 - 553 Vees Drive,V2A8S3,Penticton,,,,www.pentictonwineinfo.com,,49.4936999,-119.6033977,,20181201072716,,https://www.facebook.com/pentwineinfo,4570092,Activity / Attraction,Thompson Okanagan,https://twitter.com/pentwineinfo,,1965,1463065.2510000006,518423.4880000008
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1324,BC Wine Studio,Wineries ;,"2434 Oliver Ranch Road, Okanagan Falls, BC",2434 Oliver Ranch Road,2434 Oliver Ranch Road,V0H1R2,Okanagan Falls,,,,http://bcwinestudio.ca/,,49.3134532,-119.5432075,,20181201072717,,https://www.facebook.com/BcWineStudio?fref=ts,4601413,Activity / Attraction,Thompson Okanagan,https://twitter.com/bcwinestudio,,2447,1469235.0590000013,498870.54599999543
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1325,BCgolfguide.com,Golf - Course ;,"1524 Woodridge Rd, Kelowna, BC",1524 Woodridge Rd,1524 Woodridge Rd,V1W3B4,Kelowna,,,,www.BCgolfguide.com,,49.8089219,-119.4578433,Golf - Golf Touring ; Activity Zones - Outdoor ; Bus / Coach / Shuttle ; ,20181201072716,,http://www.facebook.com/golftrip,4550734,Activity / Attraction,Thompson Okanagan,http://twitter.com/bcgolfguide,,1303,1470338.5720000004,554281.7309999997
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1326,BC's Guide to Arts & Culture,Art Galleries ;,"Various Locations, New Westminster, BC",421 Richmond St,Various Locations,V3M6W6,New Westminster,,,,www.art-bc.com,,49.2311145,-122.8987102,Artists ; Museums ; Sightseeing Tours ; ,20181201072716,,https://www.facebook.com/bcartguide/,4552845,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/art_bc,,2243,1226021.5910000002,473259.3560000025
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1327,BCYukon Adventures,Hiking - Hiking ;,"13870 - 70 Ave, Surrey, BC",13870 - 70 Ave,13870 - 70 Ave,V3W0R9,Surrey,,,,www.bcyukonadventures.com,,49.1299789,-122.8372993,Kayaking & Canoeing - Lake ; River Rafting ; Kayaking & Canoeing - Ocean ; ,20181201072718,,https://www.facebook.com/pages/BC-Yukon-Adventures/110079805703818?ref=mf,4576484,Activity / Attraction,Vancouver Coast and Mountains,http://twitter.com/canoehikekayak,,3629,1230996.072000001,462232.61299999803
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1328,Beach Gardens Resort & Marina,Sailing ;,"7074 Westminster St, Powell River, BC",7074 Westminster St,7074 Westminster St,V8A1C5,Powell River,,,,www.beachgardens.com,,49.802153999999994,-124.514225,Power Boating & Jet Boating ; Wildlife Viewing - Whale Watching ; ,20181201072718,,http://www.facebook.com/pages/Beach-Gardens-Resort-Marina/340093352742986,4570508,Activity / Attraction,Vancouver Coast and Mountains, ,,3603,1106977.7070000004,532903.3889999995
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1329,Beachcomber Ocean Tours & Wild Edge Lodge,Wildlife Viewing - Whale Watching ;,"238 Matterson Dr, Ucluelet, BC","238 Matterson Dr, Ucluelet, BC",238 Matterson Dr,V0R3A0,Ucluelet,,,,www.wildedgewhales.com,,48.9402895,-125.5432606,Wildlife Viewing - Bear Watching ; Wildlife Viewing - Other ; Cruises & Boat Tours ; ,20181201072718,,https://www.facebook.com/Beachcomber-Ocean-Tours-148876251791302/,4552956,Activity / Attraction,Vancouver Island, ,,3653,1033505.9540000006,436110.4689999996
